100.0848896434635      6.205458768873403
125.04244482173176     6.205458768873403
150.2546689303905      6.213588850174216
175.21222410865875     6.217653890824623
199.9151103565365      6.222299651567945
225.89134125636673     6.228106852497096
250.339558573854       6.231591173054588
275.29711375212224     6.23623693379791
295.67062818336166     6.242624854819977
336.97478991596637     6.253913043478261
324.6498599439776      6.2495652173913046
344.81792717086836     6.2556521739130435
353.781512605042       6.259130434782609
361.624649859944       6.260869565217391
371.7086834733893      6.264347826086956
381.7927170868347      6.2669565217391305
391.8767507002801      6.269565217391304
399.71988795518206     6.2730434782608695
410.92436974789916     6.275652173913043
421.00840336134456     6.279999999999999
429.9719887955182      6.283478260869565
442.296918767507       6.28695652173913
450.140056022409       6.291304347826086
457.98319327731093     6.2965217391304344
466.9467787114846      6.3017391304347825
479.2717086834734      6.3017391304347825
489.3557422969188      6.3017391304347825
498.31932773109247     6.300869565217391
507.2829131652661      6.3
517.3669467787115      6.298260869565217
527.4509803921569      6.2965217391304344
537.5350140056023      6.294782608695652
546.498599439776       6.292173913043478
552.1008403361345      6.27391304347826
561.0644257703082      6.275652173913043
571.1484593837536      6.277391304347826
581.232492997199       6.281739130434782
591.3165266106442      6.283478260869565
601.4005602240896      6.285217391304347
610.3641456582633      6.287826086956522
618.2072829131653      6.2904347826086955
629.4117647058824      6.293043478260869
636.1344537815125      6.294782608695652
646.218487394958       6.2956521739130435
