100.0848896434635      5.893612078977933
125.29711375212224     5.91335656213705
150.509337860781       5.933681765389083
175.21222410865875     5.9534262485482
200.4244482173175      5.972590011614402
224.87266553480478     5.996980255516841
250.5942275042445      6.020789779326365
275.55178268251274     6.042857142857144
295.41595925297116     6.065505226480837
324.6498599439776      6.094782608695652
334.73389355742296     6.104347826086956
344.81792717086836     6.112173913043478
353.781512605042       6.121739130434782
361.624649859944       6.131304347826086
372.8291316526611      6.138260869565217
381.7927170868347      6.147826086956521
392.99719887955183     6.155652173913043
399.71988795518206     6.164347826086956
409.80392156862746     6.171304347826086
419.8879551820728      6.18
428.8515406162465      6.1869565217391305
438.93557422969184     6.194782608695652
449.01960784313724     6.203478260869565
