99.57555178268252      6.334378629500581
125.29711375212224     6.3221835075493615
150                    6.321602787456446
175.21222410865875     6.315795586527294
200.4244482173175      6.308826945412312
224.87266553480478     6.296631823461092
250.5942275042445      6.28966318234611
275.29711375212224     6.273983739837399
295.41595925297116     6.266434378629501
324.6498599439776      6.259130434782609
336.97478991596637     6.253913043478261
349.2997198879552      6.2504347826086954
359.3837535014006      6.24695652173913
368.3473389355742      6.243478260869565
378.4313725490196      6.24
390.7563025210084      6.237391304347826
404.20168067226894     6.23391304347826
417.6470588235294      6.231304347826087
426.6106442577031      6.228695652173913
436.69467787114843     6.227826086956521
449.01960784313724     6.225217391304348
457.98319327731093     6.219130434782609
468.0672268907563      6.220869565217391
478.1512605042017      6.224347826086956
485.99439775910366     6.227826086956521
496.07843137254906     6.232173913043478
507.2829131652661      6.237391304347826
526.3305322128851      6.247826086956522
516.2464985994397      6.242608695652174
535.2941176470588      6.251304347826086
543.1372549019608      6.257391304347826
